ignore	id	layer	type	porosity
81x81 uint16	'B10_sp18'	645	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	645	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	645	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	645	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	645	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	645	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	645	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	645	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	645	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	646	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	646	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	646	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	646	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	646	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	646	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	646	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	646	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	646	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	646	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	646	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	646	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	646	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	646	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	646	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	646	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	646	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	646	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	647	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	647	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	647	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	647	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	647	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	647	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	647	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	647	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	647	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	647	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	647	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	647	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	647	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	647	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	647	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	647	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	647	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	647	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	648	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	648	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	648	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	648	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	648	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	648	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	648	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	648	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	648	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	648	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	648	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	648	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	648	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	648	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	648	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	648	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	648	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	648	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	649	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	649	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	649	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	649	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	649	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	649	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	649	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	649	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	649	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	649	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	649	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	649	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	649	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	649	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	649	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	649	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	649	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	649	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	650	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	650	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	650	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	650	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	650	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	650	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	650	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	650	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	650	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	650	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	650	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	650	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	650	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	650	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	650	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	650	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	650	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	650	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	651	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	651	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	651	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	651	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	651	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	651	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	651	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	651	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	651	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	651	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	651	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	651	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	651	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	651	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	651	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	651	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	651	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	651	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	652	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	652	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	652	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	652	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	652	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	652	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	652	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	652	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	652	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	652	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	652	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	652	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	652	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	652	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	652	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	652	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	652	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	652	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	653	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	653	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	653	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	653	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	653	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	653	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	653	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	653	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	653	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	653	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	653	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	653	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	653	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	653	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	653	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	653	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	653	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	653	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	654	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	654	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	654	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	654	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	654	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	654	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	654	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	654	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	654	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	654	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	654	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	654	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	654	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	654	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	654	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	654	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	654	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	654	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	655	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	655	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	655	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	655	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	655	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	655	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	655	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	655	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	655	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	655	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	655	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	655	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	655	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	655	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	655	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	655	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	655	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	655	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	656	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	656	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	656	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	656	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	656	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	656	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	656	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	656	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	656	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	656	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	656	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	656	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	656	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	656	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	656	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	656	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	656	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	656	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	657	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	657	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	657	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	657	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	657	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	657	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	657	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	657	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	657	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	657	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	657	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	657	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	657	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	657	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	657	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	657	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	657	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	657	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	658	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	658	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	658	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	658	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	658	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	658	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	658	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	658	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	658	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	658	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	658	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	658	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	658	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	658	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	658	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	658	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	658	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	658	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	659	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	659	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	659	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	659	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	659	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	659	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	659	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	659	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	659	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	659	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	659	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	659	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	659	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	659	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	659	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	659	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	659	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	659	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	660	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	660	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	660	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	660	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	660	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	660	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	660	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	660	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	660	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	660	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	660	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	660	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	660	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	660	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	660	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	660	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	660	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	660	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	661	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	661	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	661	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	661	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	661	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	661	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	661	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	661	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	661	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	661	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	661	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	661	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	661	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	661	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	661	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	661	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	661	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	661	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	662	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	662	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	662	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	662	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	662	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	662	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	662	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	662	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	662	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	662	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	662	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	662	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	662	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	662	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	662	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	662	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	662	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	662	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	663	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	663	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	663	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	663	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	663	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	663	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	663	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	663	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	663	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	663	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	663	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	663	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	663	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	663	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	663	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	663	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	663	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	663	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	664	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	664	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	664	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	664	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	664	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	664	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	664	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	664	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	664	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	664	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	664	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	664	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	664	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	664	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	664	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	664	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	664	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	664	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	665	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	665	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	665	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	665	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	665	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	665	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	665	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	665	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	665	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	665	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	665	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	665	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	665	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	665	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	665	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	665	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	665	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	665	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp1'	666	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	666	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	666	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	666	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	666	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	666	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	666	"Residual porosity"	0.00500000000000000
